codigo,titulo,modalidade,nome
24233,"Desenvolvedor e design em JAVA, PL/SQL",,Dra. Jade Jesus
24018,"Desenvolvedor e design em JAVA, PL/SQL",,Vinicius Fogaça
15171,"Desenvolvedor e design em JAVA, PL/SQL",,Sr. Murilo Leão
446,"Desenvolvedor e design em JAVA, PL/SQL",,Maria Vitória Duarte
24487,Recrutadores  em São Paulo,,Sr. Apollo Sá
24486,Recrutadores  em São Paulo,,Dr. Juan da Rocha
24481,Recrutadores  em São Paulo,,Antonella Alves
24471,Recrutadores  em São Paulo,,Dra. Ana Carolina Almeida
24459,Recrutadores  em São Paulo,,Yan Moreira
24454,Recrutadores  em São Paulo,,Lucas da Mata
24451,Recrutadores  em São Paulo,,Marina Costela
24439,Recrutadores  em São Paulo,,Sra. Hadassa da Luz
24432,Recrutadores  em São Paulo,,Srta. Rebeca Aragão
24429,Recrutadores  em São Paulo,,Stephany Abreu
24427,Recrutadores  em São Paulo,,Ísis Brito
24426,Recrutadores  em São Paulo,,Aylla Barros
24410,Recrutadores  em São Paulo,,Clarice Rios
24386,Recrutadores  em São Paulo,,Juliana Freitas
24379,Recrutadores  em São Paulo,,Eloá Cardoso
24378,Recrutadores  em São Paulo,,Felipe Rezende
24376,Recrutadores  em São Paulo,,Elisa Cardoso
24343,Recrutadores  em São Paulo,,Eloah Pastor
24267,Recrutadores  em São Paulo,,Kaique Fogaça
24197,Recrutadores  em São Paulo,,Sr. Luiz Felipe Dias
24173,Recrutadores  em São Paulo,,Srta. Mariane Montenegro
24163,Recrutadores  em São Paulo,,Maria Helena Leão
24152,Recrutadores  em São Paulo,,Heloisa Casa Grande
24102,Recrutadores  em São Paulo,,Rodrigo Teixeira
23751,Recrutadores  em São Paulo,,Rhavi Pimenta
24048,Assistente de Testes,,Gustavo Souza
23567,Assistente de Testes,,João Pedro Albuquerque
24143,Scrum Master - PL -RE-303457,,Maria Luiza Duarte
24082,Scrum Master - PL -RE-303457,,Sr. Marcelo Siqueira
24063,Scrum Master - PL -RE-303457,,Mariane Jesus
24061,Scrum Master - PL -RE-303457,,Maysa Fogaça
24060,Scrum Master - PL -RE-303457,,Vicente da Luz
23789,Scrum Master - PL -RE-303457,,Dr. Leonardo Sousa
23777,Scrum Master - PL -RE-303457,,Ester Lima
869,Scrum Master - PL -RE-303457,,Dra. Alícia Novais
24105,Analista Administrativo Senior,,Maria Luísa Silveira
24104,Analista Administrativo Senior,,Sra. Maria Luísa Lopes
24091,Analista Administrativo Senior,,Vitor Hugo Vargas
24085,Analista Administrativo Senior,,Dr. Luiz Fernando Monteiro
24075,Analista Administrativo Senior,,Aurora Pinto
24065,Analista Administrativo Senior,,Stella Pires
24064,Analista Administrativo Senior,,Cecília Marques
24044,Analista Administrativo Senior,,Sr. Rhavi da Luz
1542,Analista Administrativo Senior,,Gustavo Henrique Campos
24075,Analista Administrativo Especialista,,Aurora Pinto
24062,Analista Administrativo Especialista,,Arthur Gabriel Cunha
24241,J Fucntional Analyst Jdedwards Enterprise2021-2584372,,Jade Borges
22202,J Fucntional Analyst Jdedwards Enterprise2021-2584372,,Laura Silva
21773,J Fucntional Analyst Jdedwards Enterprise2021-2584372,,Dra. Maya Vieira
24099,SAP ECC SD e SCM 2021-2580201,PJ,Matheus Pastor
24109,SAP WM,,Sra. Raquel Barros
23731,SAP WM,,Dr. João Miguel Vasconcelos
19029,SAP WM,,Thomas Leão
24100,Application Developer- 11679534,,Theo Aragão
23997,Application Developer- 11679534,,Sra. Valentina Pastor
24213,Application Developer - 11678283,,Carlos Eduardo Albuquerque
24100,Application Developer - 11678283,,Theo Aragão
24475,ANALISTA FUNCIONAL,,Heloísa Novais
24304,ANALISTA FUNCIONAL,,Yasmin Aragão
24212,ANALISTA FUNCIONAL,,Antony Machado
24192,Especialista em migração de dados,PJ,Dra. Maria Eduarda Montenegro
24191,Consutlor Network Pleno,,Oliver Vasconcelos
24190,Consutlor Network Pleno,,Yago Cassiano
24189,Consutlor Network Pleno,,Srta. Kamilly Cassiano
24186,Consutlor Network Pleno,,Lívia Santos
23433,Consutlor Network Pleno,,Dr. Antony Jesus
22999,Consutlor Network Pleno,,Francisco Farias
22112,Consutlor Network Pleno,,Gael Guerra
24244,Consultor Network Junior,,Vicente Cirino
24221,Consultor Network Junior,,Matheus Siqueira
24220,Consultor Network Junior,,Dra. Maria Luísa Gonçalves
24188,Consultor Network Junior,,João Rios
24187,Consultor Network Junior,,Lavínia Teixeira
24185,Consultor Network Junior,,Sr. Henry Brito
25062,"Java SR, PL -Porto Seguro",,Enrico Cardoso
25028,"Java SR, PL -Porto Seguro",,Sra. Ágatha Vieira
24928,"Java SR, PL -Porto Seguro",,Carlos Eduardo Rezende
24315,"Java SR, PL -Porto Seguro",,Bruna Marques
24233,"Java SR, PL -Porto Seguro",,Dra. Jade Jesus
24125,"Java SR, PL -Porto Seguro",,Daniela Novais
24103,"Java SR, PL -Porto Seguro",,Dr. Rael Pacheco
23713,"Java SR, PL -Porto Seguro",,Dr. Ravi Castro
23253,"Java SR, PL -Porto Seguro",,Ayla Marques
23078,"Java SR, PL -Porto Seguro",,João Felipe Pires
22874,"Java SR, PL -Porto Seguro",,João Pedro Vasconcelos
21643,"Java SR, PL -Porto Seguro",,Sra. Aurora Novais
19142,"Java SR, PL -Porto Seguro",,Miguel Gonçalves
15171,"Java SR, PL -Porto Seguro",,Sr. Murilo Leão
11112,"Java SR, PL -Porto Seguro",,Luiz Miguel Rios
388,"Java SR, PL -Porto Seguro",,Sr. Enzo Sousa
24261,Scrum Master -,,Vitor Andrade
24254,Scrum Master -,,Ana Clara Freitas
24201,Scrum Master -,,Maria Clara Nascimento
24172,Scrum Master -,,Davi Lucca Cavalcante
24151,Scrum Master -,,Melissa Siqueira
24148,Scrum Master -,,Maria Julia Macedo
24143,Scrum Master -,,Maria Luiza Duarte
22005,Scrum Master -,,Eduarda Sampaio
5325,Scrum Master -,,Dr. Erick Duarte
3754,Scrum Master -,,Maria Liz Sampaio
24213,Desenvolvedor Back-end,,Carlos Eduardo Albuquerque
23321,Desenvolvedor Back-end,,Sr. Rafael Barros
23221,Desenvolvedor Back-end,,Dra. Olívia Andrade
22594,Desenvolvedor Back-end,,Sra. Maria Laura Rezende
21042,Desenvolvedor Back-end,,Leonardo Camargo
20083,Desenvolvedor Back-end,,Eduardo da Costa
19635,Desenvolvedor Back-end,,Nicolas Moura
19272,Desenvolvedor Back-end,,Olívia Machado
24406,Desenvolvedor Front-end,,Valentina Santos
24145,Desenvolvedor Front-end,,Sr. Breno Silva
23957,Desenvolvedor Front-end,,Sr. Ryan Sousa
19491,Desenvolvedor Front-end,,Davi Miguel Vargas
24557,Backend ou Fullstack JAVA Pl. AWS-Porto Seguro,,Rafael Nascimento
24138,Backend ou Fullstack JAVA Pl. AWS-Porto Seguro,,Srta. Yasmin da Cunha
21200,Backend ou Fullstack JAVA Pl. AWS-Porto Seguro,,Gabriel Peixoto
20083,Backend ou Fullstack JAVA Pl. AWS-Porto Seguro,,Eduardo da Costa
23321,Backend ou Fullstack JAVA Sr. AWS-Porto Seguro,,Sr. Rafael Barros
22582,Backend ou Fullstack JAVA Sr. AWS-Porto Seguro,,Oliver Vargas
22458,Backend ou Fullstack JAVA Sr. AWS-Porto Seguro,,Maria Sophia Caldeira
10078,Backend ou Fullstack JAVA Sr. AWS-Porto Seguro,,Maria Alves
1102,Backend ou Fullstack JAVA Sr. AWS-Porto Seguro,,Clarice Rezende
24774,Datastage Nível Pl. / Sr.Porto Seguro,,Arthur Santos
24756,Datastage Nível Pl. / Sr.Porto Seguro,,Sara Andrade
24651,Datastage Nível Pl. / Sr.Porto Seguro,,Dra. Emanuella Freitas
24650,Datastage Nível Pl. / Sr.Porto Seguro,,Vitor Gomes
24570,Datastage Nível Pl. / Sr.Porto Seguro,,Sra. Giovanna Peixoto
24562,Datastage Nível Pl. / Sr.Porto Seguro,,Sr. Enzo Gabriel Ribeiro
24561,Datastage Nível Pl. / Sr.Porto Seguro,,Sra. Lara Aparecida
24556,Datastage Nível Pl. / Sr.Porto Seguro,,Heloisa Aparecida
24310,Datastage Nível Pl. / Sr.Porto Seguro,,Liz Alves
24309,Datastage Nível Pl. / Sr.Porto Seguro,,Liam Borges
24308,Datastage Nível Pl. / Sr.Porto Seguro,,Rebeca Cavalcante
24298,Datastage Nível Pl. / Sr.Porto Seguro,,Pietro Cassiano
24165,Datastage Nível Pl. / Sr.Porto Seguro,,Maria Flor da Rosa
24027,Datastage Nível Pl. / Sr.Porto Seguro,,Dra. Liz Mendes
23789,Datastage Nível Pl. / Sr.Porto Seguro,,Dr. Leonardo Sousa
21350,Datastage Nível Pl. / Sr.Porto Seguro,,Dr. Asafe Vargas
20926,Datastage Nível Pl. / Sr.Porto Seguro,,Melina Moura
20536,Datastage Nível Pl. / Sr.Porto Seguro,,Stephany Novaes
19972,Datastage Nível Pl. / Sr.Porto Seguro,,Sr. Miguel Sampaio
19383,Datastage Nível Pl. / Sr.Porto Seguro,,Dra. Ana Carolina Cassiano
18121,Datastage Nível Pl. / Sr.Porto Seguro,,Ayla Vieira
15531,Datastage Nível Pl. / Sr.Porto Seguro,,Sra. Ana Cecília Novais
15031,Datastage Nível Pl. / Sr.Porto Seguro,,Oliver Gomes
13846,Datastage Nível Pl. / Sr.Porto Seguro,,Ayla Nascimento
9787,Datastage Nível Pl. / Sr.Porto Seguro,,Dra. Bianca Fogaça
24400,Engenheiro de Dados Sr.-Porto Seguro,,Maya Fogaça
6337,Engenheiro de Dados Sr.-Porto Seguro,,Srta. Juliana Viana
24877,Arquiteto Pl. AWSPorto Seguro,,Eloah Pires
24568,Arquiteto Pl. AWSPorto Seguro,,Mirella Borges
24564,Arquiteto Pl. AWSPorto Seguro,,Sr. Igor Lima
24521,Arquiteto Pl. AWSPorto Seguro,,Vicente Porto
24519,Arquiteto Pl. AWSPorto Seguro,,Guilherme Ferreira
24518,Arquiteto Pl. AWSPorto Seguro,,Antônio Aragão
24369,Arquiteto Pl. AWSPorto Seguro,,Esther Lima
22192,Arquiteto Pl. AWSPorto Seguro,,Miguel Cardoso
19734,Arquiteto Pl. AWSPorto Seguro,,Mariah Cunha
19146,Arquiteto Pl. AWSPorto Seguro,,Antonella Ribeiro
18549,Arquiteto Pl. AWSPorto Seguro,,Sr. Thales Cardoso
2632,Arquiteto Pl. AWSPorto Seguro,,Sra. Letícia da Mata
24613,Business Analyst - 11680241,,Anthony Gabriel Vasconcelos
24307,Business Analyst - 11680241,,Marina Fonseca
22715,Business Analyst - 11680241,,Sra. Larissa Pacheco
22157,Cloud Solution Architect - 11683299,,Mariana Cavalcanti
19453,Cloud Solution Architect - 11683299,,Asafe Sales
24140,Application Developer - 11684123,,Helena Pereira
26039,Consultor / SAP TDF - 11686691,,Sr. Danilo Araújo
25974,Consultor / SAP TDF - 11686691,,Sr. Danilo Araújo
23949,Consultor / SAP TDF - 11686691,,Renan Dias
17629,Consultor / SAP TDF - 11686691,,Isaac Siqueira
12797,Consultor / SAP TDF - 11686691,,Srta. Alice Jesus
12452,Consultor / SAP TDF - 11686691,,Dra. Mariah Vieira
25109,ABAP Sr ou Pl para ABB,,Dr. Pedro Santos
24229,ABAP Sr ou Pl para ABB,,Sr. Levi Vieira
24171,ABAP Sr ou Pl para ABB,,Dr. Henrique Leão
21558,ABAP Sr ou Pl para ABB,,Ana Sophia Pereira
14863,ABAP Sr ou Pl para ABB,,Nicolas Ramos
12867,ABAP Sr ou Pl para ABB,,Dra. Rafaela Barros
12836,ABAP Sr ou Pl para ABB,,Dr. Apollo Rocha
24771,Business Technical Analyst,,Sr. Caleb Lopes
24769,Business Technical Analyst,,Sr. Theo Pires
24683,Business Technical Analyst,,Ana Clara Moura
24516,Business Technical Analyst,,Thiago Ribeiro
24009,Business Technical Analyst,,Mathias Abreu
21721,Business Technical Analyst,,Natália Mendonça
18223,Business Technical Analyst,,Elisa da Cunha
10445,Business Technical Analyst,,Dr. Henrique Azevedo
25859,Senior DevOps Engineer,,Dr. Theo Cavalcante
24842,Senior DevOps Engineer,,Dr. Matteo Moreira
24841,Senior DevOps Engineer,,Eloá Martins
24837,Senior DevOps Engineer,,Dr. Murilo Novaes
24830,Senior DevOps Engineer,,Sra. Rebeca Gomes
24829,Senior DevOps Engineer,,Davi Lucca Teixeira
24635,Senior DevOps Engineer,,Liz da Conceição
24580,Senior DevOps Engineer,,Sr. Benício Cirino
24578,Senior DevOps Engineer,,Sr. Bernardo Peixoto
24575,Senior DevOps Engineer,,Maria Flor Cavalcanti
24572,Senior DevOps Engineer,,Emanuella Silveira
24538,Senior DevOps Engineer,,Cauã Leão
24380,Senior DevOps Engineer,,Maria Laura Vasconcelos
24370,Senior DevOps Engineer,,Sr. Breno Marques
24363,Senior DevOps Engineer,,Oliver Vargas
24362,Senior DevOps Engineer,,Dra. Letícia Mendes
24351,Senior DevOps Engineer,,Dr. Benjamin Vieira
22192,Senior DevOps Engineer,,Miguel Cardoso
4508,Senior DevOps Engineer,,Thiago Nogueira
78,Senior DevOps Engineer,,Aurora da Mata
25332,Software Developer,,Srta. Heloísa Pastor
24217,Software Developer,,Marina Leão
23829,Software Developer,,Sr. Leandro Novais
24279,Software Developer C/C++,,Rael Camargo
22342,Software Developer C/C++,,Luiz Felipe Caldeira
21051,Software Developer C/C++,,Srta. Eloá Rios
24534,Software Quality Assurance Analyst,,Alice Cassiano
24532,Software Quality Assurance Analyst,,Sra. Heloisa Novais
24531,Software Quality Assurance Analyst,,Sr. Mateus Aparecida
24530,Software Quality Assurance Analyst,,Srta. Pietra Vargas
24527,Software Quality Assurance Analyst,,Cecília Costela
24496,Software Quality Assurance Analyst,,Matteo Fogaça
24394,Software Quality Assurance Analyst,,Dr. Guilherme Teixeira
24387,Software Quality Assurance Analyst,,Otávio Machado
24384,Software Quality Assurance Analyst,,Arthur Gabriel Oliveira
24349,Software Quality Assurance Analyst,,Alice Casa Grande
24342,Software Quality Assurance Analyst,,Anthony Macedo
24206,Software Quality Assurance Analyst,,Raul Pacheco
24203,Software Quality Assurance Analyst,,Anthony Gabriel Sousa
24200,Software Quality Assurance Analyst,,Clarice Alves
24198,Software Quality Assurance Analyst,,Dr. Dante Monteiro
24195,Software Quality Assurance Analyst,,Eloá Mendes
23913,Software Quality Assurance Analyst,,Sra. Maria Sophia Sampaio
23700,Software Quality Assurance Analyst,,Sr. Samuel Moreira
23655,Software Quality Assurance Analyst,,Cecilia das Neves
20480,Software Quality Assurance Analyst,,Sra. Gabriela Barros
5183,Software Quality Assurance Analyst,,Nathan Pacheco
25059,SAP Fluxo de Caixa - TRM - 20218329496,,Dr. João Pedro Borges
24251,SAP Fluxo de Caixa - TRM - 20218329496,,Oliver Aragão
16575,SAP Fluxo de Caixa - TRM - 20218329496,,Davi Miguel Rios
14062,SAP Fluxo de Caixa - TRM - 20218329496,,Caio Cassiano
1636,SAP Fluxo de Caixa - TRM - 20218329496,,Sra. Ana Clara Silveira
22241,Scrum Master -,PJ,Caio Silveira
24238,JDEdwards,PJ,Milena Lopes
24649,IO / Datacenter / Sysadmin Linux - 11691740,,Rafaela da Luz
24558,IO / Datacenter / Sysadmin Linux - 11691740,,Valentina Cirino
24318,IO / Datacenter / Sysadmin Linux - 11691740,,Sra. Hellena da Conceição
24301,IO / Datacenter / Sysadmin Linux - 11691740,,Sra. Maria Helena Santos
20265,IO / Datacenter / Sysadmin Linux - 11691740,,Dra. Brenda Novaes
1677,IO / Datacenter / Sysadmin Linux - 11691740,,Milena Ramos
25161,consultor IBM-BPM Sênior,,Sr. Henrique Novaes
24780,consultor IBM-BPM Sênior,,Dr. Heitor Silva
24753,consultor IBM-BPM Sênior,,Lucca da Mata
24751,consultor IBM-BPM Sênior,,Daniela Nogueira
24750,consultor IBM-BPM Sênior,,Enrico Correia
24749,consultor IBM-BPM Sênior,,Luna Rezende
24667,consultor IBM-BPM Sênior,,Vicente Farias
24541,consultor IBM-BPM Sênior,,Fernando Vargas
24539,consultor IBM-BPM Sênior,,Rael Sales
24414,consultor IBM-BPM Sênior,,Rebeca Pires
24372,consultor IBM-BPM Sênior,,Dr. Francisco Rodrigues
24371,consultor IBM-BPM Sênior,,Sr. João Felipe Campos
24365,consultor IBM-BPM Sênior,,Dra. Brenda Mendonça
24350,consultor IBM-BPM Sênior,,Maria Luiza Martins
21725,consultor IBM-BPM Sênior,,Danilo Vasconcelos
2994,consultor IBM-BPM Sênior,,Allana Pinto
23618,Consultor SAP PI - SR - RE-305072,,Gael Farias
22507,Consultor SAP PI - SR - RE-305072,,Davi Lucas Fernandes
19440,Consultor SAP PI - SR - RE-305072,,Joana Azevedo
24372,Consultor SAP PP Sênior,,Dr. Francisco Rodrigues
16747,Consultor SAP PP Sênior,,Sra. Rebeca da Conceição
12941,Consultor SAP PP Sênior,,Sra. Jade Alves
12669,Consultor SAP PP Sênior,,Dr. Ravi Lucca Costa
24253,JDEdwards,PJ,Srta. Luiza da Rocha
24915,analista seo,,Fernando Andrade
24883,analista seo,,João Pedro Teixeira
24768,analista seo,,Dr. Davi Lucca Almeida
24723,analista seo,,Dr. Luan Novais
24665,analista seo,,Bento Barbosa
24652,analista seo,,Vicente Martins
24643,analista seo,,Dr. Daniel Silveira
24641,analista seo,,Juan Silveira
24638,analista seo,,Manuella Vasconcelos
24636,analista seo,,Mariah Mendonça
24633,analista seo,,Bernardo Cavalcanti
24627,analista seo,,Srta. Catarina da Conceição
24543,analista seo,,Carlos Eduardo Macedo
24339,analista seo,,Mariane Vargas
24338,analista seo,,Kaique Azevedo
24311,analista seo,,Liz Siqueira
24300,analista seo,,Ester Moreira
24296,analista seo,,Melissa Mendes
24295,analista seo,,Sr. Luiz Fernando Ferreira
24294,analista seo,,Maria Helena Silveira
24293,analista seo,,Maria Eduarda da Rosa
24270,analista seo,,Dr. Matheus Ramos
24269,analista seo,,Lara Farias
19965,analista seo,,Isabela Silva
16379,analista seo,,Sr. Diogo Abreu
26287,Consultor Funcional Procurement- SR - RE-305960,PJ,Levi da Paz
24488,RPA Developer Analyst – SR - RE-305960,,Leandro Cirino
24382,RPA Developer Analyst – SR - RE-305960,,Dr. Theodoro Ramos
24335,RPA Developer Analyst – SR - RE-305960,,Eloá Câmara
22437,RPA Developer Analyst – SR - RE-305960,,Sra. Lunna Campos
16880,RPA Developer Analyst – SR - RE-305960,,Sra. Gabriela da Rosa
24631,RPA Developer Analyst – PL -RE-305960,,Sra. Manuella Marques
24375,RPA Developer Analyst – PL -RE-305960,,Dr. Ravi Melo
24347,RPA Developer Analyst – PL -RE-305960,,Catarina Guerra
24336,RPA Developer Analyst – PL -RE-305960,,Dra. Maria Liz Nogueira
23933,RPA Developer Analyst – PL -RE-305960,,Fernanda Garcia
23789,RPA Developer Analyst – PL -RE-305960,,Dr. Leonardo Sousa
24702,RPA Developer Analyst JR -RE-305960**,,Sra. Isabela Mendonça
24682,RPA Developer Analyst JR -RE-305960**,,Srta. Joana Pires
24681,RPA Developer Analyst JR -RE-305960**,,Maya Albuquerque
24677,RPA Developer Analyst JR -RE-305960**,,Valentina Rodrigues
24375,RPA Developer Analyst JR -RE-305960**,,Dr. Ravi Melo
24373,RPA Developer Analyst JR -RE-305960**,,Srta. Camila da Cunha
24361,RPA Developer Analyst JR -RE-305960**,,Natália Vargas
24347,RPA Developer Analyst JR -RE-305960**,,Catarina Guerra
24282,RPA Developer Analyst JR -RE-305960**,,Dr. Gustavo Henrique Souza
17694,RPA Developer Analyst JR -RE-305960**,,João Miguel Campos
17688,RPA Developer Analyst JR -RE-305960**,,Dr. Luiz Henrique Cunha
15500,RPA Developer Analyst JR -RE-305960**,,Sr. Benjamim Camargo
14918,RPA Developer Analyst JR -RE-305960**,,Dra. Maria Clara Vasconcelos
24262,JDEdwards,PJ,Joaquim Aparecida
24260,JDEdwards,PJ,Nicole Pires
24393,Architect .NET - SR -RE-305843,,Luísa Rios
24327,Architect .NET - SR -RE-305843,,Vicente Leão
24274,Architect .NET - SR -RE-305843,,Nathan Casa Grande
18268,Architect .NET - SR -RE-305843,,Raquel Casa Grande
24322,Consultor FI/CO / Project Manager,,Hadassa da Cunha
17968,Consultor FI/CO / Project Manager,,Breno Novaes
13796,Consultor FI/CO / Project Manager,,Rafaela Nogueira
12452,Consultor FI/CO / Project Manager,,Dra. Mariah Vieira
21857,Consultor FI/CO Functional / Technical Architect,,Alexia Fonseca
17306,Consultor FI/CO Functional / Technical Architect,,Dra. Laura Camargo
15156,Consultor FI/CO Functional / Technical Architect,,Isaac Nascimento
12886,Consultor FI/CO Functional / Technical Architect,,Dra. Caroline Fernandes
12303,Consultor FI/CO Functional / Technical Architect,,Sr. Yago Sales
11792,Consultor FI/CO Functional / Technical Architect,,Eloah Pinto
3185,Consultor FI/CO Functional / Technical Architect,,Srta. Mariah da Costa
24297,Consultor SD Functional/Technical Architect,,Alexandre Nogueira
23334,Consultor SD Functional/Technical Architect,,Dr. Heitor Cardoso
15389,Consultor SD Functional/Technical Architect,,Srta. Bárbara Freitas
7717,Consultor SD Functional/Technical Architect,,Enrico Pereira
99,Consultor SD Functional/Technical Architect,,Nicole Marques
24483,Consultor PS Functional/Technical Architect,,Gael Pereira
24291,Consultor PS Functional/Technical Architect,,Lorena Pacheco
24287,Consultor PS Functional/Technical Architect,,Lucas Barbosa
14223,Consultor PS Functional/Technical Architect,,Rodrigo Ramos
16550,Agile Master SAP - 20211860471,,Srta. Ana Aparecida
143,Agile Master SAP - 20211860471,,Srta. Isabelly da Mota
24290,SAP MM/WM SR - 20219490064,,Beatriz Jesus
24289,SAP MM/WM SR - 20219490064,,Clarice Guerra
